,Unnamed: 0,info,date,rating,title
2465,2465,"Verified User
          현직원 · ㄴ***** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,임원 보상 억대급 직원 보상 쿨매급
2466,2466,"Verified User
          현직원 · E***** · IT 디자이너 - 2021.02.10",2021.02.10,Rating Score1.0,동종업계 대비 최악의 보상
2467,2467,"Verified User
          현직원 · l****** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,경영진 최악
2468,2468,"Verified User
          현직원 · d******** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,임원 아니면 소모품
2469,2469,"Verified User
          현직원 · i********* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,메이저 업계 최하위 보상
2470,2470,"Verified User
          현직원 · 니***** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,관성으로 굴러가는 회사
2471,2471,"Verified User
          현직원 · d***** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,불투명한 보상체계
2472,2472,"Verified User
          현직원 · s***** · IT 기획·매니지먼트 전문가 - 2021.02.10",2021.02.10,Rating Score1.0,계급이 있는 회사
2473,2473,"Verified User
          현직원 · j******** · IT 디자이너 - 2021.02.10",2021.02.10,Rating Score1.0,이런 대우는 더 이상은 naver
2474,2474,"Verified User
          현직원 · 1******** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,말로만 업계 최고
2475,2475,"Verified User
          현직원 · h***** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,임직원을 우습게 여기는 회사
2476,2476,"Verified User
          현직원 · l******** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,사람 갈아 넣는 회사
2477,2477,"Verified User
          현직원 · T***** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score4.0,좋은 회사
2478,2478,"Verified User
          현직원 · 빅* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,인사 투명성 최저치.. 그들만의 잔치
2479,2479,"Verified User
          현직원 · 가***** · IT 기획·매니지먼트 전문가 - 2021.02.10",2021.02.10,Rating Score1.0,관성이 지배하는 곳
2480,2480,"Verified User
          현직원 · k****** · 연구개발(R&D) - 2021.02.10",2021.02.10,Rating Score1.0,임원만 즐거운 회사
2481,2481,"Verified User
          현직원 · l********* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score2.0,좋은 동료와 성장 기회가 있지만 보상은 기대 이하
2482,2482,"Verified User
          현직원 · s***** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,어떻게든 안 주려고 꼼수 꼼수 꼼수
2483,2483,"Verified User
          현직원 · s******* · 하드웨어 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,관성에 의해 굴러가는 회사
2484,2484,"Verified User
          현직원 · l********* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,임원만 좋은 회사
2485,2485,"Verified User
          현직원 · Q***** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,임원들은 주식 잔치 직원들은 편가르기
2486,2486,"Verified User
          현직원 · !******* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score3.0,임원만 배불리는 회사(직원들은 한거 없다고 우기는 회사)
2487,2487,"Verified User
          현직원 · l******** · IT 기획·매니지먼트 전문가 - 2021.02.10",2021.02.10,Rating Score1.0,실적 좋으면 트렌드 덕분. 실적 안 좋으면 직원 때문. 
2488,2488,"Verified User
          현직원 · U***** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,과거의 영광에 빠져사는 회사
2489,2489,"Verified User
          현직원 · i********* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,맨파워만 좋은 회사
2490,2490,"Verified User
          현직원 · i******** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score2.0,그들만의 잔치
2491,2491,"Verified User
          현직원 · d********* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,관성으로 굴러가는 회사
2492,2492,"Verified User
          현직원 · i******* · 경영전략·사업기획·분석전문가 - 2021.02.10",2021.02.10,Rating Score3.0,성장하는 회사
2493,2493,"Verified User
          현직원 · i********* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,마 너희들끼리 다 해먹나?
2494,2494,"Verified User
          현직원 · f***** · IT 디자이너 - 2021.02.10",2021.02.10,Rating Score2.0,업무량과 개개인에 대한 기대치에 비해 대우와 보상은 악하다고 느낌
2495,2495,"Verified User
          현직원 · q******* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score4.0,개발 좋아하는 주니어에게 좋은 회사
2496,2496,"Verified User
          현직원 · i********* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,직원을 가재 붕어로 보는 경영진 
2497,2497,"Verified User
          현직원 · w******* · IT 디자이너 - 2021.02.10",2021.02.10,Rating Score3.0,직원을 도구로만 보는 회사
2498,2498,"Verified User
          현직원 · j***** · 상품기획·MD·디자이너 - 2021.02.10",2021.02.10,Rating Score2.0,직원들을 개똥으로 아는 회사
2499,2499,"Verified User
          현직원 · i********* · IT 기획·매니지먼트 전문가 - 2021.02.10",2021.02.10,Rating Score1.0,"소수의 리더만 대우받는 회사, 리더 카르텔에 들어야 인정받는 화사"
2500,2500,"Verified User
          현직원 · i******** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score2.0,보상이 차 업계 보다 적고 공평한 평가와 기준이 없음
2501,2501,"Verified User
          현직원 · 응**** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,연봉 인상과 인센티브 기준이 없음
2502,2502,"Verified User
          현직원 · l******** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,워라밸은 없는 회사
2503,2503,"Verified User
          현직원 · 네**** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,별 한 개도 아깝다.
2504,2504,"Verified User
          현직원 · m***** · IT 기획·매니지먼트 전문가 - 2021.02.10",2021.02.10,Rating Score1.0,임원만 행복한 회사
2505,2505,"Verified User
          현직원 · H***** · IT 기획·매니지먼트 전문가 - 2021.02.10",2021.02.10,Rating Score1.0,직원들에게 프로정신을 요구하나 아마추어 경영진이 판치는 회사
2506,2506,"Verified User
          현직원 · o******* · IT 기획·매니지먼트 전문가 - 2021.02.10",2021.02.10,Rating Score1.0,불투명한 임금 구조 윗선만 즐기는 돈잔치 
2507,2507,"Verified User
          현직원 · |******* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,보상 좀 더 주세요
2508,2508,"Verified User
          현직원 · l******** · IT 디자이너 - 2021.02.10",2021.02.10,Rating Score1.0,설계로 온다면 war를 맛볼 것
2509,2509,"Verified User
          현직원 · ¥******* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,조작과 기만이 난무
2510,2510,"Verified User
          현직원 · 활*** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,탑다운
2511,2511,"Verified User
          현직원 · .********* · 해외영업·사업개발·마케팅 - 2021.02.10",2021.02.10,Rating Score2.0,"가능성은 많고 아직 젊은 회사인 반면, 경영진 수준이나 사내 문화는 뒤처지고 늙은 회사"
2512,2512,"Verified User
          현직원 · \**** · IT 기획·매니지먼트 전문가 - 2021.02.10",2021.02.10,Rating Score1.0,회사가 바라는 건 많고 해주는 건 그다지
2513,2513,"Verified User
          현직원 · i********* · IT 기획·매니지먼트 전문가 - 2021.02.10",2021.02.10,Rating Score1.0,갈수록 의욕을 잃게 만드는 회사
2514,2514,"Verified User
          현직원 · l********* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,열심히 해도 정당한 보상을 기대할 수 없는 곳
2515,2515,"Verified User
          현직원 · i********* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score2.0,경영진 hr이 망인 회사
2516,2516,"Verified User
          현직원 · i******** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,사람 갈아 넣고 보상에는 인색한 회사
2517,2517,"Verified User
          현직원 · n******* · 상품기획·MD·디자이너 - 2021.02.10",2021.02.10,Rating Score1.0,점점 산으로 가는 회사
2518,2518,"Verified User
          현직원 · !********* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,이직하는 데 도움 
2519,2519,"Verified User
          현직원 · i********* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,직군 차별 대단한 회사
2520,2520,"Verified User
          현직원 · s******* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,징계 먹으려면 와라
2521,2521,"Verified User
          현직원 · 8******* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,성과는 직원이 내고 보상은 고위직이 다 처먹는 회사
2522,2522,"Verified User
          현직원 · i********* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,경영진이 생각하는 직원 == 노예/하청
2523,2523,"Verified User
          현직원 · j***** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,임원만 잔치
2524,2524,"Verified User
          현직원 · 띠*** · 연구개발(R&D) - 2021.02.10",2021.02.10,Rating Score1.0,업계 1위에 맞지 않는 연봉과 보상
2525,2525,"Verified User
          현직원 · r***** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,임원 안 되면 의미 없는 회사
2526,2526,"Verified User
          현직원 · i********* · IT 디자이너 - 2021.02.10",2021.02.10,Rating Score1.0,업계 1위에 어울리지 않는 인색한 보상
2527,2527,"Verified User
          현직원 · :******** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,"최대 실적 달성 시 임원은 최대 인세, 직원에겐 위기설"
2528,2528,"Verified User
          현직원 · ㅅ****** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,해진이 맘대로 하는 곳
2529,2529,"Verified User
          현직원 · 짜*** · IT 기획·매니지먼트 전문가 - 2021.02.10",2021.02.10,Rating Score1.0,열심히 해도 의미 없는 회사
2530,2530,"Verified User
          현직원 · i********* · IT 기획·매니지먼트 전문가 - 2021.02.10",2021.02.10,Rating Score2.0,주변 동료들에게 배울 점이 많은 회사. 
2531,2531,"Verified User
          현직원 · n***** · IT 기획·매니지먼트 전문가 - 2021.02.10",2021.02.10,Rating Score2.0,똑똑한 실무자들은 많은데 글러먹은 윗선이 많음
2532,2532,"Verified User
          현직원 · l********* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score2.0,"회사와 경영진, 일부 상위 직원들만 배부른 회사"
2533,2533,"Verified User
          현직원 · l********* · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,외부 이미지만 좋은 회사
2534,2534,"Verified User
          현직원 · K******** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,회사는 매년 최대 매출. 하지만 직원에게 줄 돈은 없음
2535,2535,"Verified User
          현직원 · d***** · IT 디자이너 - 2021.02.10",2021.02.10,Rating Score3.0,잘되면 경영진 탓 못되면 직원 탓. 내로남불의 전형
2536,2536,"Verified User
          현직원 · 코*** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,임원의 오만이 판치는 회사
2537,2537,"Verified User
          현직원 · !******** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score2.0,커리어엔 좋지만 회사 전반적으로는 수준 미달
2538,2538,"Verified User
          현직원 · :******* · IT 기획·매니지먼트 전문가 - 2021.02.10",2021.02.10,Rating Score1.0,직원을 개돼지로
2539,2539,"Verified User
          현직원 · ;******** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score1.0,징계 받고 싶으면 지원하세요
2540,2540,"Verified User
          현직원 · 하*** · IT 엔지니어 - 2021.02.10",2021.02.10,Rating Score4.0,워라밸이 보장
2541,2541,"Verified User
          현직원 · l******** · IT 기획·매니지먼트 전문가 - 2021.02.09",2021.02.09,Rating Score1.0,워라밸 없고 불투명한 평가에 수직구조
2542,2542,"Verified User
          현직원 · D******** · IT 엔지니어 - 2021.02.09",2021.02.09,Rating Score4.0,워라밸이 보장되는 회사
2543,2543,"Verified User
          현직원 · o********* · 해외영업·사업개발·마케팅 - 2021.02.09",2021.02.09,Rating Score2.0,보상이 짠 회사
2544,2544,"Verified User
          현직원 · T***** · IT 디자이너 - 2021.02.09",2021.02.09,Rating Score1.0,좋아 보이는 회사
2545,2545,"Verified User
          현직원 · !********* · IT 엔지니어 - 2021.02.09",2021.02.09,Rating Score2.0,임원이나 상위 5% 핵심인력이 될 자신 있으면 좋은 회사
2546,2546,"Verified User
          현직원 · C***** · IT 디자이너 - 2021.02.09",2021.02.09,Rating Score4.0,커리어 쌓기 좋은 회사
2547,2547,"Verified User
          현직원 · r******** · IT 엔지니어 - 2021.02.09",2021.02.09,Rating Score5.0,국내에서는 어쩔 수 없이 네이버
2548,2548,"Verified User
          현직원 · 카***** · IT 엔지니어 - 2021.02.08",2021.02.08,Rating Score5.0,함께 성장할 수 있는 회사
2549,2549,"Verified User
          현직원 · 네*** · IT 기획·매니지먼트 전문가 - 2021.02.08",2021.02.08,Rating Score4.0,이름값하는 회사
2550,2550,"Verified User
          현직원 · C***** · IT 엔지니어 - 2021.02.08",2021.02.08,Rating Score4.0,기술로는 배울 점 많아서 커리어만 쌓고 적당히 다른데 가야 하는 회사
2551,2551,"Verified User
          현직원 · a*** · IT 기획·매니지먼트 전문가 - 2021.02.07",2021.02.07,Rating Score3.0,경력 쌓기 좋으나 정치 심함
2552,2552,"Verified User
          현직원 · i******** · IT 엔지니어 - 2021.02.07",2021.02.07,Rating Score4.0,좋은 동료
2553,2553,"Verified User
          현직원 · i********* · IT 엔지니어 - 2021.02.07",2021.02.07,Rating Score5.0,한번은 거쳐가야 할 회사
2554,2554,"Verified User
          현직원 · l******** · IT 엔지니어 - 2021.02.06",2021.02.06,Rating Score5.0,일의 기본을 배울 수 있는 회사
2555,2555,"Verified User
          현직원 · -***** · IT 디자이너 - 2021.02.05",2021.02.05,Rating Score5.0,워라밸 적당히 보장 가능. 부바 뷰로 본인의 역량도 펼칠 수 있음. 단 보상은 기대하지 마라
2556,2556,"Verified User
          현직원 · B****** · IT 엔지니어 - 2021.02.05",2021.02.05,Rating Score5.0,부서마다 캐바캐임.
2557,2557,"Verified User
          현직원 · i******** · IT 엔지니어 - 2021.02.05",2021.02.05,Rating Score4.0,안정적이지만 성장은 본인 하기 나름
2558,2558,"Verified User
          현직원 · N***** · IT 엔지니어 - 2021.02.05",2021.02.05,Rating Score4.0,복지와 보상으로 견디는 회사
2559,2559,"Verified User
          현직원 · 뛣***** · IT 디자이너 - 2021.02.05",2021.02.05,Rating Score5.0,아이티 업계 넘버원
2560,2560,"Verified User
          현직원 · |********* · IT 디자이너 - 2021.02.05",2021.02.05,Rating Score4.0,디자이너에게 괜찮은 회사
2561,2561,"Verified User
          현직원 · 세*** · IT 기획·매니지먼트 전문가 - 2021.02.04",2021.02.04,Rating Score2.0,업무와 삶의 균형
2562,2562,"Verified User
          현직원 · i********* · IT 엔지니어 - 2021.02.04",2021.02.04,Rating Score4.0,개인의 선택으로 워라밸을 결정할 수 있는 회사
2563,2563,"Verified User
          현직원 · :***** · IT 디자이너 - 2021.02.04",2021.02.04,Rating Score4.0,다양한 경험을 쌓을 수 있는 회사
2564,2564,"Verified User
          현직원 · !********* · IT 엔지니어 - 2021.02.04",2021.02.04,Rating Score5.0,좋아요. 큰 불만 없이 다닐 수 있는 회사
2565,2565,"Verified User
          현직원 · W***** · IT 엔지니어 - 2021.02.04",2021.02.04,Rating Score5.0,적당한 워라밸. 개인의 자율이 보장되는 회사
2566,2566,"Verified User
          현직원 · ㅇ****** · 경영지원·관리 전문가 - 2021.02.04",2021.02.04,Rating Score4.0,변화가 많은 회사
2567,2567,"Verified User
          현직원 · X***** · IT 기획·매니지먼트 전문가 - 2021.02.04",2021.02.04,Rating Score5.0,실력만 있다면 좋은 회사
2568,2568,"Verified User
          현직원 · t***** · IT 엔지니어 - 2021.02.03",2021.02.03,Rating Score4.0,일에 진심인 사람들이 많은 회사
2569,2569,"Verified User
          현직원 · i********* · IT 엔지니어 - 2021.02.03",2021.02.03,Rating Score5.0,좋습니다
2570,2570,"Verified User
          현직원 · 우*** · IT 기획·매니지먼트 전문가 - 2021.02.03",2021.02.03,Rating Score3.0,일 잘하는 사람들은 많음
2571,2571,"Verified User
          현직원 · !********* · 경영지원·관리 전문가 - 2021.02.03",2021.02.03,Rating Score4.0,퀀텀 점프를 위해 커리어 쌓기 좋은 회사
2572,2572,"Verified User
          현직원 · l********* · IT 디자이너 - 2021.02.03",2021.02.03,Rating Score4.0,성장하기 좋은 회사
2573,2573,"Verified User
          현직원 · s****** · IT 디자이너 - 2021.02.03",2021.02.03,Rating Score4.0,복지가 좋은 회사
2574,2574,"Verified User
          현직원 · R***** · IT 엔지니어 - 2021.02.03",2021.02.03,Rating Score5.0,너무 만족하는 회사
2575,2575,"Verified User
          현직원 · l****** · IT 엔지니어 - 2021.02.02",2021.02.02,Rating Score2.0,개장일 만렙
2576,2576,"Verified User
          현직원 · t***** · IT 엔지니어 - 2021.02.02",2021.02.02,Rating Score3.0,Good but not great
2577,2577,"Verified User
          현직원 · V***** · IT 엔지니어 - 2021.02.02",2021.02.02,Rating Score4.0,좋은 회사
2578,2578,"Verified User
          현직원 · C***** · IT 엔지니어 - 2021.02.01",2021.02.01,Rating Score4.0,신입으로 배우기 적당한 회사인 듯
2579,2579,"Verified User
          전직원 · J***** · IT 엔지니어 - 2021.02.01",2021.02.01,Rating Score4.0,워라밸이 보장되는 회사
2580,2580,"Verified User
          현직원 · i******* · IT 엔지니어 - 2021.02.01",2021.02.01,Rating Score5.0,개발자에게 좋은 회사
2581,2581,"Verified User
          현직원 · 내********* · IT 엔지니어 - 2021.02.01",2021.02.01,Rating Score4.0,회사 네임밸류 대비 처우 아쉬움
2582,2582,"Verified User
          현직원 · i******* · IT 기획·매니지먼트 전문가 - 2021.02.01",2021.02.01,Rating Score5.0,스타트업 같은 대기업
2583,2583,"Verified User
          현직원 · j***** · IT 디자이너 - 2021.02.01",2021.02.01,Rating Score5.0,복지 좋은 회사
2584,2584,"Verified User
          현직원 · i******* · IT 엔지니어 - 2021.02.01",2021.02.01,Rating Score5.0,최고의 환경에서 성장
2585,2585,"Verified User
          현직원 · 노***** · IT 엔지니어 - 2021.01.31",2021.01.31,Rating Score3.0,애매한 회사
2586,2586,"Verified User
          현직원 · f***** · IT 기획·매니지먼트 전문가 - 2021.01.31",2021.01.31,Rating Score3.0,위기와 기회 사이
2587,2587,"Verified User
          현직원 · n******* · 마케팅·홍보 전문가 - 2021.01.31",2021.01.31,Rating Score4.0,이만한 IT 회사 대한민국에 몇 없다
2588,2588,"Verified User
          현직원 · d***** · IT 엔지니어 - 2021.01.30",2021.01.30,Rating Score5.0,성장하기 좋은 회사
2589,2589,"Verified User
          현직원 · c***** · IT 디자이너 - 2021.01.30",2021.01.30,Rating Score4.0,워라밸이 보장
2590,2590,"Verified User
          현직원 · G***** · IT 디자이너 - 2021.01.30",2021.01.30,Rating Score5.0,여러모로 두루두루 괜찮은 곳
2591,2591,"Verified User
          현직원 · ❄*** · IT 엔지니어 - 2021.01.30",2021.01.30,Rating Score4.0,성장할 수 있는 회사
2592,2592,"Verified User
          현직원 · i********* · IT 엔지니어 - 2021.01.30",2021.01.30,Rating Score4.0,주니어가 성장하기 좋은 회사
2593,2593,"Verified User
          현직원 · j***** · IT 엔지니어 - 2021.01.29",2021.01.29,Rating Score4.0,아직까지는 개발자로서 다니기 나쁘지 않을지도 모르는 회사
2594,2594,"Verified User
          현직원 · j***** · IT 엔지니어 - 2021.01.29",2021.01.29,Rating Score2.0,워라밸 없음
2595,2595,"Verified User
          현직원 · i***** · 연구개발(R&D) - 2021.01.28",2021.01.28,Rating Score5.0,성장할 수 있는 회사
2596,2596,"Verified User
          현직원 · I***** · IT 엔지니어 - 2021.01.28",2021.01.28,Rating Score5.0,평균적으로  일하기 좋은 환경
2597,2597,"Verified User
          현직원 · b** · IT 엔지니어 - 2021.01.28",2021.01.28,Rating Score5.0,워라밸이 보장되는 회사
2598,2598,"Verified User
          현직원 · k***** · 마케팅·홍보 전문가 - 2021.01.28",2021.01.28,Rating Score4.0,복지가 좋은 회사
2599,2599,"Verified User
          현직원 · 아** · IT 기획·매니지먼트 전문가 - 2021.01.28",2021.01.28,Rating Score4.0,네이버에 있는 자체가 커리어
2600,2600,"Verified User
          현직원 · t***** · IT 엔지니어 - 2021.01.27",2021.01.27,Rating Score1.0,정치가 답인 회사
2601,2601,"Verified User
          현직원 · k***** · IT 엔지니어 - 2021.01.27",2021.01.27,Rating Score3.0,안정적인 회사. 보이지 않는 경쟁.
2602,2602,"Verified User
          현직원 · g***** · IT 엔지니어 - 2021.01.27",2021.01.27,Rating Score5.0,워라밸 좋으나 고인물 많음
2603,2603,"Verified User
          현직원 · i******* · IT 엔지니어 - 2021.01.27",2021.01.27,Rating Score5.0,괜찮은 회사
2604,2604,"Verified User
          현직원 · l***** · IT 디자이너 - 2021.01.27",2021.01.27,Rating Score5.0,일이 많지만 복지와 사내 문화가 정말 좋은 편
2605,2605,"Verified User
          현직원 · l******* · IT 엔지니어 - 2021.01.27",2021.01.27,Rating Score4.0,레벨 업 할 수 있는 회사
2606,2606,"Verified User
          현직원 · P***** · IT 기획·매니지먼트 전문가 - 2021.01.26",2021.01.26,Rating Score4.0,"워라밸 좋은데, 성과 못 내면 개털"
2607,2607,"Verified User
          현직원 · T***** · IT 기획·매니지먼트 전문가 - 2021.01.26",2021.01.26,Rating Score2.0,워라밸이 없는 회사
2608,2608,"Verified User
          현직원 · 1******** · IT 엔지니어 - 2021.01.26",2021.01.26,Rating Score4.0,그들만 사는 세상
2609,2609,"Verified User
          현직원 · i***** · IT 엔지니어 - 2021.01.26",2021.01.26,Rating Score5.0,지금까지 너무 좋은 회사
2610,2610,"Verified User
          현직원 · N***** · 경영지원·관리 전문가 - 2021.01.26",2021.01.26,Rating Score4.0,모두가 바라는 꿈의 회사
2611,2611,"Verified User
          현직원 · G***** · IT 기획·매니지먼트 전문가 - 2021.01.26",2021.01.26,Rating Score4.0,여기보다 더 좋은 데가 진짜 없을까?
2612,2612,"Verified User
          현직원 · s**** · 연구개발(R&D) - 2021.01.25",2021.01.25,Rating Score4.0,즐겁게 개발하기엔 좋은 회사
2613,2613,"Verified User
          현직원 · P***** · IT 엔지니어 - 2021.01.25",2021.01.25,Rating Score4.0,개발자가 성장할 수 있는 회사
2614,2614,"Verified User
          현직원 · e***** · IT 엔지니어 - 2021.01.24",2021.01.24,Rating Score4.0,단점도 있지만 좋은 회사입니다
2615,2615,"Verified User
          현직원 · i******** · IT 엔지니어 - 2021.01.24",2021.01.24,Rating Score5.0,일 배우기 좋은 회사
2616,2616,"Verified User
          현직원 · 사******* · 경영전략·사업기획·분석전문가 - 2021.01.24",2021.01.24,Rating Score4.0,마음을 비우고 다니면 좋은 회사
2617,2617,"Verified User
          현직원 · a******** · 경영전략·사업기획·분석전문가 - 2021.01.23",2021.01.23,Rating Score2.0,하루살이같이 사는 느낌
2618,2618,"Verified User
          현직원 · P***** · IT 엔지니어 - 2021.01.23",2021.01.23,Rating Score5.0,좋은 동료들이 많다.
2619,2619,"Verified User
          현직원 · 마**** · IT 엔지니어 - 2021.01.23",2021.01.23,Rating Score5.0,능력 있는 동료들이 많은 회사.
2620,2620,"Verified User
          현직원 · e***** · IT 엔지니어 - 2021.01.23",2021.01.23,Rating Score5.0,국내 탑티어 IT 회사
2621,2621,"Verified User
          현직원 · d***** · 경영지원·관리 전문가 - 2021.01.22",2021.01.22,Rating Score3.0,커리어개발은 본인이 알아서
2622,2622,"Verified User
          현직원 · p***** · IT 엔지니어 - 2021.01.22",2021.01.22,Rating Score1.0,전형적인 대기업이 돼가는 고인물 회사
2623,2623,"Verified User
          현직원 · i******* · 경영지원·관리 전문가 - 2021.01.21",2021.01.21,Rating Score4.0,워워 밸리 보장되는 회사
2624,2624,"Verified User
          현직원 · 1***** · IT 엔지니어 - 2021.01.21",2021.01.21,Rating Score4.0,연봉이 좋은 회사
2625,2625,"Verified User
          현직원 · Q********* · IT 엔지니어 - 2021.01.21",2021.01.21,Rating Score4.0,충분히 좋지만 너무 환상을 가질 필요는 없음
2626,2626,"Verified User
          현직원 · T***** · IT 엔지니어 - 2021.01.21",2021.01.21,Rating Score5.0,좋은 회사
2627,2627,"Verified User
          현직원 · l********* · IT 엔지니어 - 2021.01.20",2021.01.20,Rating Score4.0,워라밸이랑 기술성장은 좋으나 리더급이 별로임
2628,2628,"Verified User
          현직원 · X***** · IT 엔지니어 - 2021.01.20",2021.01.20,Rating Score4.0,일하기 좋은 회사
2629,2629,"Verified User
          현직원 · o** · IT 엔지니어 - 2021.01.20",2021.01.20,Rating Score5.0,내가 다닌 회사 중엔 최고임
2630,2630,"Verified User
          현직원 · !******* · IT 디자이너 - 2021.01.19",2021.01.19,Rating Score2.0,열심히 일하면 좋음
2631,2631,"Verified User
          현직원 · 지****** · IT 기획·매니지먼트 전문가 - 2021.01.19",2021.01.19,Rating Score5.0,나만 잘하면 되는 곳
2632,2632,"Verified User
          현직원 · i***** · IT 엔지니어 - 2021.01.19",2021.01.19,Rating Score3.0,ASAP ASAP
2633,2633,"Verified User
          현직원 · a******* · IT 엔지니어 - 2021.01.19",2021.01.19,Rating Score4.0,커리어 상승을 위한 회사
2634,2634,"Verified User
          현직원 · Q***** · IT 엔지니어 - 2021.01.19",2021.01.19,Rating Score4.0,개발자 커리어 쌓기 좋은 회사
2635,2635,"Verified User
          현직원 · m****** · IT 디자이너 - 2021.01.19",2021.01.19,Rating Score3.0,고인물이 많은 회사
2636,2636,"Verified User
          현직원 · H***** · IT 기획·매니지먼트 전문가 - 2021.01.19",2021.01.19,Rating Score4.0,업계는 성장 가능성이 있지만 문화는 한국형 it 회사 
2637,2637,"Verified User
          현직원 · A***** · IT 기획·매니지먼트 전문가 - 2021.01.18",2021.01.18,Rating Score4.0,"Work life 밸런스가 좋고, 업무 환경은 좋습니다."
2638,2638,"Verified User
          현직원 · ‘****** · IT 엔지니어 - 2021.01.18",2021.01.18,Rating Score4.0,좋은 편이긴 하나 옛날에 더 좋았던 것 같음
2639,2639,"Verified User
          현직원 · 꾸*** · IT 엔지니어 - 2021.01.17",2021.01.17,Rating Score5.0,신입이 성장하기 좋은 회사
2640,2640,"Verified User
          현직원 · n***** · IT 엔지니어 - 2021.01.16",2021.01.16,Rating Score5.0,열심히 하면 성장할 수 있는 회사
2641,2641,"Verified User
          현직원 · R***** · IT 엔지니어 - 2021.01.15",2021.01.15,Rating Score5.0,동료 좋음 경영진 별로 보상 별로
2642,2642,"Verified User
          현직원 · H***** · IT 디자이너 - 2021.01.15",2021.01.15,Rating Score3.0,워라밸이보잩
2643,2643,"Verified User
          현직원 · d****** · IT 엔지니어 - 2021.01.15",2021.01.15,Rating Score3.0,워라밸이 보장되는 회사
2644,2644,"Verified User
          현직원 · D**** · IT 디자이너 - 2021.01.14",2021.01.14,Rating Score4.0,마음 비우고 돌아보면 이만한 회사가 없음
2645,2645,"Verified User
          현직원 · s******** · 경영지원·관리 전문가 - 2021.01.14",2021.01.14,Rating Score3.0,워라밸... 보장 그러나 실무진이 다니기에만 좋은 회사
2646,2646,"Verified User
          현직원 · 아******* · IT 기획·매니지먼트 전문가 - 2021.01.14",2021.01.14,Rating Score5.0,워라밸 없으나 만족도는 높음
2647,2647,"Verified User
          현직원 · i********* · IT 기획·매니지먼트 전문가 - 2021.01.14",2021.01.14,Rating Score5.0,훌륭한 동료가 많아 최소 노력으로 최대 아웃풋 낼 수 있음
2648,2648,"Verified User
          현직원 · s********* · IT 엔지니어 - 2021.01.14",2021.01.14,Rating Score2.0,팀부 팀이 심한 회사
